sale_id,product_id,customer_id,units,date
4911,169,363,18,2023-07-24 14:00:00
4912,28,327,7,2023-07-24 15:00:00
4913,81,61,8,2023-07-24 16:00:00
4914,151,494,12,2023-07-24 17:00:00
4915,187,154,13,2023-07-24 18:00:00
4916,142,481,1,2023-07-24 19:00:00
4917,14,308,16,2023-07-24 20:00:00
4918,144,129,19,2023-07-24 21:00:00
4919,146,132,9,2023-07-24 22:00:00
4920,196,177,13,2023-07-24 23:00:00
4921,86,328,1,2023-07-25 00:00:00
4922,36,332,12,2023-07-25 01:00:00
4923,38,125,8,2023-07-25 02:00:00
4924,71,194,6,2023-07-25 03:00:00
4925,22,165,9,2023-07-25 04:00:00
4926,64,254,14,2023-07-25 05:00:00
4927,89,106,16,2023-07-25 06:00:00
4928,83,10,10,2023-07-25 07:00:00
4929,7,483,7,2023-07-25 08:00:00
4930,20,246,3,2023-07-25 09:00:00
4931,73,76,5,2023-07-25 10:00:00
4932,41,368,7,2023-07-25 11:00:00
4933,91,191,19,2023-07-25 12:00:00
4934,89,456,11,2023-07-25 13:00:00
4935,76,417,17,2023-07-25 14:00:00
4936,87,254,7,2023-07-25 15:00:00
4937,68,434,13,2023-07-25 16:00:00
4938,173,196,6,2023-07-25 17:00:00
4939,18,311,12,2023-07-25 18:00:00
4940,87,239,18,2023-07-25 19:00:00
4941,64,301,10,2023-07-25 20:00:00
4942,11,98,6,2023-07-25 21:00:00
4943,97,172,19,2023-07-25 22:00:00
4944,73,38,14,2023-07-25 23:00:00
4945,42,159,19,2023-07-26 00:00:00
4946,81,308,12,2023-07-26 01:00:00
4947,29,354,4,2023-07-26 02:00:00
4948,29,394,15,2023-07-26 03:00:00
4949,78,276,10,2023-07-26 04:00:00
4950,42,122,11,2023-07-26 05:00:00
4951,139,485,5,2023-07-26 06:00:00
4952,191,3,5,2023-07-26 07:00:00
4953,136,490,7,2023-07-26 08:00:00
4954,185,463,2,2023-07-26 09:00:00
4955,122,33,19,2023-07-26 10:00:00
4956,103,334,14,2023-07-26 11:00:00
4957,124,6,15,2023-07-26 12:00:00
4958,110,102,2,2023-07-26 13:00:00
4959,22,53,19,2023-07-26 14:00:00
4960,6,483,1,2023-07-26 15:00:00
4961,100,94,10,2023-07-26 16:00:00
4962,99,78,13,2023-07-26 17:00:00
4963,134,67,12,2023-07-26 18:00:00
4964,7,45,3,2023-07-26 19:00:00
4965,22,215,9,2023-07-26 20:00:00
4966,5,235,17,2023-07-26 21:00:00
4967,101,399,17,2023-07-26 22:00:00
4968,35,330,11,2023-07-26 23:00:00
4969,146,34,13,2023-07-27 00:00:00
4970,75,234,18,2023-07-27 01:00:00
4971,40,57,2,2023-07-27 02:00:00
4972,111,79,8,2023-07-27 03:00:00
4973,110,129,12,2023-07-27 04:00:00
4974,83,348,7,2023-07-27 05:00:00
4975,137,312,16,2023-07-27 06:00:00
4976,185,328,13,2023-07-27 07:00:00
4977,107,447,5,2023-07-27 08:00:00
4978,105,338,4,2023-07-27 09:00:00
4979,112,94,13,2023-07-27 10:00:00
4980,11,81,15,2023-07-27 11:00:00
4981,71,253,12,2023-07-27 12:00:00
4982,83,13,14,2023-07-27 13:00:00
4983,59,108,12,2023-07-27 14:00:00
4984,90,363,16,2023-07-27 15:00:00
4985,24,225,4,2023-07-27 16:00:00
4986,44,287,8,2023-07-27 17:00:00
4987,53,413,16,2023-07-27 18:00:00
4988,71,122,14,2023-07-27 19:00:00
4989,141,291,7,2023-07-27 20:00:00
4990,35,364,17,2023-07-27 21:00:00
4991,111,16,18,2023-07-27 22:00:00
4992,113,197,8,2023-07-27 23:00:00
4993,121,233,6,2023-07-28 00:00:00
4994,186,11,2,2023-07-28 01:00:00
4995,104,34,13,2023-07-28 02:00:00
4996,24,426,2,2023-07-28 03:00:00
4997,79,251,15,2023-07-28 04:00:00
4998,124,181,19,2023-07-28 05:00:00
4999,18,311,1,2023-07-28 06:00:00
5000,43,378,17,2023-07-28 07:00:00
5001,150,252,10,2023-07-28 08:00:00
5002,173,305,11,2023-07-28 09:00:00
5003,8,311,3,2023-07-28 10:00:00
5004,139,272,15,2023-07-28 11:00:00
5005,195,225,9,2023-07-28 12:00:00
5006,173,411,8,2023-07-28 13:00:00
5007,6,40,15,2023-07-28 14:00:00
5008,164,62,18,2023-07-28 15:00:00
5009,148,395,13,2023-07-28 16:00:00
5010,166,422,9,2023-07-28 17:00:00
5011,141,389,2,2023-07-28 18:00:00
5012,23,197,6,2023-07-28 19:00:00
5013,77,474,13,2023-07-28 20:00:00
5014,163,422,11,2023-07-28 21:00:00
5015,53,240,12,2023-07-28 22:00:00
5016,131,212,5,2023-07-28 23:00:00
5017,180,183,13,2023-07-29 00:00:00
5018,200,288,3,2023-07-29 01:00:00
5019,81,446,18,2023-07-29 02:00:00
5020,144,499,15,2023-07-29 03:00:00
5021,168,28,3,2023-07-29 04:00:00
5022,88,372,7,2023-07-29 05:00:00
5023,80,73,1,2023-07-29 06:00:00
5024,157,9,11,2023-07-29 07:00:00
5025,14,75,18,2023-07-29 08:00:00
5026,139,445,4,2023-07-29 09:00:00
5027,81,313,11,2023-07-29 10:00:00
5028,49,365,15,2023-07-29 11:00:00
5029,127,277,10,2023-07-29 12:00:00
5030,27,33,12,2023-07-29 13:00:00
5031,193,12,5,2023-07-29 14:00:00
5032,95,147,19,2023-07-29 15:00:00
5033,123,480,4,2023-07-29 16:00:00
5034,8,401,7,2023-07-29 17:00:00
5035,57,280,12,2023-07-29 18:00:00
5036,1,394,9,2023-07-29 19:00:00
5037,11,305,3,2023-07-29 20:00:00
5038,159,217,4,2023-07-29 21:00:00
5039,152,193,8,2023-07-29 22:00:00
5040,185,182,10,2023-07-29 23:00:00
5041,22,32,15,2023-07-30 00:00:00
5042,78,177,5,2023-07-30 01:00:00
5043,147,141,12,2023-07-30 02:00:00
5044,141,326,12,2023-07-30 03:00:00
5045,91,232,7,2023-07-30 04:00:00
5046,73,481,3,2023-07-30 05:00:00
5047,143,369,7,2023-07-30 06:00:00
5048,139,216,6,2023-07-30 07:00:00
5049,153,251,9,2023-07-30 08:00:00
5050,174,177,6,2023-07-30 09:00:00
5051,150,139,5,2023-07-30 10:00:00
5052,75,361,8,2023-07-30 11:00:00
5053,49,151,7,2023-07-30 12:00:00
5054,43,409,11,2023-07-30 13:00:00
5055,156,416,9,2023-07-30 14:00:00
5056,71,37,4,2023-07-30 15:00:00
5057,96,334,1,2023-07-30 16:00:00
5058,29,312,16,2023-07-30 17:00:00
5059,140,101,3,2023-07-30 18:00:00
5060,193,107,5,2023-07-30 19:00:00
5061,119,257,9,2023-07-30 20:00:00
5062,27,235,11,2023-07-30 21:00:00
5063,197,488,18,2023-07-30 22:00:00
5064,84,323,6,2023-07-30 23:00:00
5065,197,215,16,2023-07-31 00:00:00
5066,97,55,19,2023-07-31 01:00:00
5067,141,228,4,2023-07-31 02:00:00
5068,55,339,11,2023-07-31 03:00:00
5069,30,203,1,2023-07-31 04:00:00
5070,188,234,11,2023-07-31 05:00:00
5071,1,314,17,2023-07-31 06:00:00
5072,9,178,3,2023-07-31 07:00:00
5073,116,143,16,2023-07-31 08:00:00
5074,169,464,4,2023-07-31 09:00:00
5075,179,298,17,2023-07-31 10:00:00
5076,70,131,12,2023-07-31 11:00:00
5077,167,32,16,2023-07-31 12:00:00
5078,105,21,9,2023-07-31 13:00:00
5079,200,370,4,2023-07-31 14:00:00
5080,53,19,9,2023-07-31 15:00:00
5081,164,333,2,2023-07-31 16:00:00
5082,99,471,7,2023-07-31 17:00:00
5083,25,14,8,2023-07-31 18:00:00
5084,169,153,13,2023-07-31 19:00:00
5085,200,137,2,2023-07-31 20:00:00
5086,108,20,12,2023-07-31 21:00:00
5087,67,220,7,2023-07-31 22:00:00
5088,157,234,3,2023-07-31 23:00:00
5089,149,284,8,2023-08-01 00:00:00
5090,109,470,18,2023-08-01 01:00:00
5091,170,191,16,2023-08-01 02:00:00
5092,157,105,10,2023-08-01 03:00:00
5093,176,451,17,2023-08-01 04:00:00
5094,18,312,2,2023-08-01 05:00:00
5095,60,353,6,2023-08-01 06:00:00
5096,31,427,9,2023-08-01 07:00:00
5097,25,480,3,2023-08-01 08:00:00
5098,128,148,6,2023-08-01 09:00:00
5099,167,176,12,2023-08-01 10:00:00
5100,158,6,16,2023-08-01 11:00:00
5101,173,359,7,2023-08-01 12:00:00
5102,164,312,5,2023-08-01 13:00:00
5103,78,70,2,2023-08-01 14:00:00
5104,82,452,11,2023-08-01 15:00:00
5105,115,61,13,2023-08-01 16:00:00
5106,168,104,2,2023-08-01 17:00:00
5107,131,270,9,2023-08-01 18:00:00
5108,121,442,10,2023-08-01 19:00:00
5109,185,116,5,2023-08-01 20:00:00
5110,176,109,19,2023-08-01 21:00:00
5111,200,6,4,2023-08-01 22:00:00
5112,5,182,17,2023-08-01 23:00:00
5113,155,441,14,2023-08-02 00:00:00
5114,98,387,11,2023-08-02 01:00:00
5115,133,76,1,2023-08-02 02:00:00
5116,60,487,15,2023-08-02 03:00:00
5117,38,393,13,2023-08-02 04:00:00
5118,69,42,8,2023-08-02 05:00:00
5119,185,69,17,2023-08-02 06:00:00
5120,102,180,12,2023-08-02 07:00:00
5121,94,49,17,2023-08-02 08:00:00
5122,91,166,8,2023-08-02 09:00:00
5123,158,356,7,2023-08-02 10:00:00
5124,158,410,17,2023-08-02 11:00:00
5125,197,5,2,2023-08-02 12:00:00
5126,69,93,15,2023-08-02 13:00:00
5127,78,428,8,2023-08-02 14:00:00
5128,90,34,5,2023-08-02 15:00:00
5129,124,265,16,2023-08-02 16:00:00
5130,4,286,2,2023-08-02 17:00:00
5131,146,376,14,2023-08-02 18:00:00
5132,185,153,17,2023-08-02 19:00:00
5133,104,466,8,2023-08-02 20:00:00
5134,5,406,19,2023-08-02 21:00:00
5135,200,432,19,2023-08-02 22:00:00
5136,96,404,13,2023-08-02 23:00:00
5137,191,94,10,2023-08-03 00:00:00
5138,165,278,13,2023-08-03 01:00:00
5139,180,214,8,2023-08-03 02:00:00
5140,122,31,18,2023-08-03 03:00:00
5141,164,445,15,2023-08-03 04:00:00
5142,137,218,3,2023-08-03 05:00:00
5143,58,448,2,2023-08-03 06:00:00
5144,146,29,6,2023-08-03 07:00:00
5145,93,285,13,2023-08-03 08:00:00
5146,156,225,9,2023-08-03 09:00:00
5147,164,58,10,2023-08-03 10:00:00
5148,159,25,15,2023-08-03 11:00:00
5149,12,416,14,2023-08-03 12:00:00
5150,162,354,18,2023-08-03 13:00:00
5151,159,474,17,2023-08-03 14:00:00
5152,134,343,17,2023-08-03 15:00:00
5153,200,133,3,2023-08-03 16:00:00
5154,28,299,8,2023-08-03 17:00:00
5155,103,316,13,2023-08-03 18:00:00
5156,63,437,9,2023-08-03 19:00:00
5157,141,308,18,2023-08-03 20:00:00
5158,44,34,1,2023-08-03 21:00:00
5159,129,53,1,2023-08-03 22:00:00
5160,118,252,18,2023-08-03 23:00:00
5161,168,168,4,2023-08-04 00:00:00
5162,5,455,13,2023-08-04 01:00:00
5163,32,480,18,2023-08-04 02:00:00
5164,180,35,17,2023-08-04 03:00:00
5165,163,360,19,2023-08-04 04:00:00
5166,179,430,10,2023-08-04 05:00:00
5167,67,169,14,2023-08-04 06:00:00
5168,141,136,15,2023-08-04 07:00:00
5169,108,488,8,2023-08-04 08:00:00
5170,159,288,14,2023-08-04 09:00:00
5171,14,406,6,2023-08-04 10:00:00
5172,99,47,17,2023-08-04 11:00:00
5173,108,355,18,2023-08-04 12:00:00
5174,95,203,16,2023-08-04 13:00:00
5175,165,310,12,2023-08-04 14:00:00
5176,166,220,14,2023-08-04 15:00:00
5177,87,94,3,2023-08-04 16:00:00
5178,125,429,3,2023-08-04 17:00:00
5179,139,191,1,2023-08-04 18:00:00
5180,58,132,8,2023-08-04 19:00:00
5181,48,119,10,2023-08-04 20:00:00
5182,17,201,11,2023-08-04 21:00:00
5183,69,291,4,2023-08-04 22:00:00
5184,108,197,6,2023-08-04 23:00:00
5185,55,416,17,2023-08-05 00:00:00
5186,144,439,5,2023-08-05 01:00:00
5187,193,143,15,2023-08-05 02:00:00
5188,65,12,1,2023-08-05 03:00:00
5189,90,169,8,2023-08-05 04:00:00
5190,182,426,2,2023-08-05 05:00:00
5191,139,295,2,2023-08-05 06:00:00
5192,152,371,17,2023-08-05 07:00:00
5193,53,203,16,2023-08-05 08:00:00
5194,72,58,8,2023-08-05 09:00:00
5195,111,31,15,2023-08-05 10:00:00
5196,170,201,16,2023-08-05 11:00:00
5197,132,477,6,2023-08-05 12:00:00
5198,130,131,15,2023-08-05 13:00:00
5199,82,250,8,2023-08-05 14:00:00
5200,36,242,10,2023-08-05 15:00:00
5201,155,463,18,2023-08-05 16:00:00
5202,65,76,10,2023-08-05 17:00:00
5203,146,400,17,2023-08-05 18:00:00
5204,69,354,5,2023-08-05 19:00:00
5205,40,23,6,2023-08-05 20:00:00
5206,16,200,14,2023-08-05 21:00:00
5207,25,5,14,2023-08-05 22:00:00
5208,98,158,4,2023-08-05 23:00:00
5209,68,135,13,2023-08-06 00:00:00
5210,157,220,13,2023-08-06 01:00:00
5211,7,80,12,2023-08-06 02:00:00
5212,98,382,13,2023-08-06 03:00:00
5213,106,296,14,2023-08-06 04:00:00
5214,89,25,3,2023-08-06 05:00:00
5215,173,75,15,2023-08-06 06:00:00
5216,143,417,12,2023-08-06 07:00:00
5217,33,28,7,2023-08-06 08:00:00
5218,10,100,16,2023-08-06 09:00:00
5219,22,346,3,2023-08-06 10:00:00
5220,112,321,7,2023-08-06 11:00:00
5221,129,135,8,2023-08-06 12:00:00
5222,144,47,7,2023-08-06 13:00:00
5223,31,202,11,2023-08-06 14:00:00
5224,30,481,1,2023-08-06 15:00:00
5225,102,354,18,2023-08-06 16:00:00
5226,174,138,8,2023-08-06 17:00:00
5227,170,178,17,2023-08-06 18:00:00
5228,147,255,2,2023-08-06 19:00:00
5229,193,309,1,2023-08-06 20:00:00
5230,21,154,14,2023-08-06 21:00:00
5231,183,15,5,2023-08-06 22:00:00
5232,184,63,9,2023-08-06 23:00:00
5233,114,288,2,2023-08-07 00:00:00
5234,158,10,16,2023-08-07 01:00:00
5235,120,499,3,2023-08-07 02:00:00
5236,45,47,7,2023-08-07 03:00:00
5237,142,485,10,2023-08-07 04:00:00
5238,186,164,3,2023-08-07 05:00:00
5239,85,21,5,2023-08-07 06:00:00
5240,37,279,12,2023-08-07 07:00:00
5241,157,495,14,2023-08-07 08:00:00
5242,20,397,5,2023-08-07 09:00:00
5243,10,100,7,2023-08-07 10:00:00
5244,171,224,15,2023-08-07 11:00:00
5245,175,387,19,2023-08-07 12:00:00
5246,28,492,7,2023-08-07 13:00:00
5247,165,113,18,2023-08-07 14:00:00
5248,86,259,3,2023-08-07 15:00:00
5249,112,416,10,2023-08-07 16:00:00
5250,139,110,14,2023-08-07 17:00:00
5251,24,140,12,2023-08-07 18:00:00
5252,1,91,10,2023-08-07 19:00:00
5253,7,480,18,2023-08-07 20:00:00
5254,96,83,19,2023-08-07 21:00:00
5255,13,370,13,2023-08-07 22:00:00
5256,102,133,1,2023-08-07 23:00:00
5257,170,134,2,2023-08-08 00:00:00
5258,51,242,11,2023-08-08 01:00:00
5259,190,198,8,2023-08-08 02:00:00
5260,102,81,10,2023-08-08 03:00:00
5261,87,376,16,2023-08-08 04:00:00
5262,33,238,12,2023-08-08 05:00:00
5263,176,318,15,2023-08-08 06:00:00
5264,97,116,3,2023-08-08 07:00:00
5265,77,409,4,2023-08-08 08:00:00
5266,123,403,17,2023-08-08 09:00:00
5267,174,63,4,2023-08-08 10:00:00
5268,156,485,15,2023-08-08 11:00:00
5269,177,20,7,2023-08-08 12:00:00
5270,145,148,14,2023-08-08 13:00:00
5271,123,160,5,2023-08-08 14:00:00
5272,142,250,5,2023-08-08 15:00:00
5273,87,331,15,2023-08-08 16:00:00
5274,39,1,17,2023-08-08 17:00:00
5275,94,339,2,2023-08-08 18:00:00
5276,40,450,15,2023-08-08 19:00:00
5277,85,137,18,2023-08-08 20:00:00
5278,117,149,19,2023-08-08 21:00:00
5279,24,195,1,2023-08-08 22:00:00
5280,89,459,12,2023-08-08 23:00:00
5281,136,189,2,2023-08-09 00:00:00
5282,191,28,13,2023-08-09 01:00:00
5283,159,133,5,2023-08-09 02:00:00
5284,187,431,17,2023-08-09 03:00:00
5285,178,331,3,2023-08-09 04:00:00
5286,179,228,7,2023-08-09 05:00:00
5287,78,412,15,2023-08-09 06:00:00
5288,27,282,15,2023-08-09 07:00:00
5289,117,372,17,2023-08-09 08:00:00
5290,175,158,7,2023-08-09 09:00:00
5291,134,390,14,2023-08-09 10:00:00
5292,160,448,12,2023-08-09 11:00:00
5293,14,467,14,2023-08-09 12:00:00
5294,63,322,16,2023-08-09 13:00:00
5295,164,245,4,2023-08-09 14:00:00
5296,10,468,11,2023-08-09 15:00:00
5297,154,134,16,2023-08-09 16:00:00
5298,73,237,7,2023-08-09 17:00:00
5299,148,260,19,2023-08-09 18:00:00
5300,98,461,1,2023-08-09 19:00:00
5301,152,99,13,2023-08-09 20:00:00
5302,142,236,19,2023-08-09 21:00:00
5303,33,413,13,2023-08-09 22:00:00
5304,121,171,4,2023-08-09 23:00:00
5305,92,34,9,2023-08-10 00:00:00
5306,43,16,19,2023-08-10 01:00:00
5307,124,34,17,2023-08-10 02:00:00
5308,66,11,1,2023-08-10 03:00:00
5309,7,399,13,2023-08-10 04:00:00
5310,113,332,13,2023-08-10 05:00:00
5311,119,232,3,2023-08-10 06:00:00
5312,107,255,16,2023-08-10 07:00:00
5313,149,234,6,2023-08-10 08:00:00
5314,3,197,16,2023-08-10 09:00:00
5315,194,404,4,2023-08-10 10:00:00
5316,117,260,7,2023-08-10 11:00:00
5317,83,421,17,2023-08-10 12:00:00
5318,76,195,11,2023-08-10 13:00:00
5319,21,87,16,2023-08-10 14:00:00
5320,27,97,1,2023-08-10 15:00:00
5321,122,36,18,2023-08-10 16:00:00
5322,161,112,6,2023-08-10 17:00:00
5323,33,271,13,2023-08-10 18:00:00
5324,82,117,8,2023-08-10 19:00:00
5325,148,217,3,2023-08-10 20:00:00
5326,196,114,9,2023-08-10 21:00:00
5327,127,155,11,2023-08-10 22:00:00
5328,60,315,16,2023-08-10 23:00:00
5329,80,25,7,2023-08-11 00:00:00
5330,49,401,8,2023-08-11 01:00:00
5331,136,151,9,2023-08-11 02:00:00
5332,28,299,4,2023-08-11 03:00:00
5333,101,375,8,2023-08-11 04:00:00
5334,70,330,1,2023-08-11 05:00:00
5335,10,110,16,2023-08-11 06:00:00
5336,48,146,18,2023-08-11 07:00:00
5337,9,367,10,2023-08-11 08:00:00
5338,111,280,13,2023-08-11 09:00:00
5339,98,387,6,2023-08-11 10:00:00
5340,80,344,19,2023-08-11 11:00:00
5341,55,404,18,2023-08-11 12:00:00
5342,182,94,19,2023-08-11 13:00:00
5343,135,230,18,2023-08-11 14:00:00
5344,140,130,11,2023-08-11 15:00:00
5345,38,401,7,2023-08-11 16:00:00
5346,114,53,17,2023-08-11 17:00:00
5347,138,321,12,2023-08-11 18:00:00
5348,60,475,8,2023-08-11 19:00:00
5349,124,152,19,2023-08-11 20:00:00
5350,27,328,19,2023-08-11 21:00:00
5351,68,253,19,2023-08-11 22:00:00
5352,108,454,19,2023-08-11 23:00:00
5353,141,63,9,2023-08-12 00:00:00
5354,121,382,7,2023-08-12 01:00:00
5355,10,287,12,2023-08-12 02:00:00
5356,164,473,5,2023-08-12 03:00:00
5357,139,254,7,2023-08-12 04:00:00
5358,3,145,13,2023-08-12 05:00:00
5359,126,276,4,2023-08-12 06:00:00
5360,54,240,15,2023-08-12 07:00:00
5361,185,311,6,2023-08-12 08:00:00
5362,98,466,4,2023-08-12 09:00:00
5363,44,257,2,2023-08-12 10:00:00
5364,5,93,8,2023-08-12 11:00:00
5365,165,497,12,2023-08-12 12:00:00
5366,69,204,17,2023-08-12 13:00:00
5367,177,21,12,2023-08-12 14:00:00
5368,49,62,11,2023-08-12 15:00:00
5369,39,166,4,2023-08-12 16:00:00
5370,84,115,15,2023-08-12 17:00:00
5371,193,53,17,2023-08-12 18:00:00
5372,44,15,12,2023-08-12 19:00:00
5373,166,294,15,2023-08-12 20:00:00
5374,101,189,19,2023-08-12 21:00:00
5375,95,299,15,2023-08-12 22:00:00
5376,13,99,14,2023-08-12 23:00:00
5377,14,235,6,2023-08-13 00:00:00
5378,54,369,12,2023-08-13 01:00:00
5379,58,3,14,2023-08-13 02:00:00
5380,160,272,13,2023-08-13 03:00:00
5381,161,420,12,2023-08-13 04:00:00
5382,15,68,17,2023-08-13 05:00:00
5383,85,448,9,2023-08-13 06:00:00
5384,126,115,4,2023-08-13 07:00:00
5385,75,320,2,2023-08-13 08:00:00
5386,138,152,13,2023-08-13 09:00:00
5387,160,29,12,2023-08-13 10:00:00
5388,78,486,14,2023-08-13 11:00:00
5389,56,248,19,2023-08-13 12:00:00
5390,166,154,14,2023-08-13 13:00:00
5391,83,462,6,2023-08-13 14:00:00
5392,5,88,8,2023-08-13 15:00:00
5393,127,474,16,2023-08-13 16:00:00
5394,191,217,8,2023-08-13 17:00:00
5395,8,73,19,2023-08-13 18:00:00
5396,146,80,10,2023-08-13 19:00:00
5397,162,318,5,2023-08-13 20:00:00
5398,179,408,4,2023-08-13 21:00:00
5399,46,417,5,2023-08-13 22:00:00
5400,165,209,17,2023-08-13 23:00:00
5401,166,476,9,2023-08-14 00:00:00
5402,80,20,15,2023-08-14 01:00:00
5403,190,74,8,2023-08-14 02:00:00
5404,131,81,10,2023-08-14 03:00:00
5405,78,370,14,2023-08-14 04:00:00
5406,147,319,6,2023-08-14 05:00:00
5407,40,445,6,2023-08-14 06:00:00
5408,126,292,12,2023-08-14 07:00:00
5409,168,464,11,2023-08-14 08:00:00
5410,191,315,11,2023-08-14 09:00:00
5411,136,383,18,2023-08-14 10:00:00
5412,185,341,5,2023-08-14 11:00:00
5413,42,433,4,2023-08-14 12:00:00
5414,10,478,15,2023-08-14 13:00:00
5415,144,461,9,2023-08-14 14:00:00
5416,93,353,5,2023-08-14 15:00:00
5417,125,217,6,2023-08-14 16:00:00
5418,17,25,18,2023-08-14 17:00:00
5419,55,164,2,2023-08-14 18:00:00
5420,3,64,11,2023-08-14 19:00:00
5421,79,231,10,2023-08-14 20:00:00
5422,101,97,17,2023-08-14 21:00:00
5423,156,173,11,2023-08-14 22:00:00
5424,196,481,10,2023-08-14 23:00:00
5425,53,24,10,2023-08-15 00:00:00
5426,123,20,9,2023-08-15 01:00:00
5427,31,330,18,2023-08-15 02:00:00
5428,127,352,13,2023-08-15 03:00:00
5429,128,158,12,2023-08-15 04:00:00
5430,70,442,5,2023-08-15 05:00:00
5431,196,378,2,2023-08-15 06:00:00
5432,136,314,16,2023-08-15 07:00:00
5433,74,331,6,2023-08-15 08:00:00
5434,165,150,6,2023-08-15 09:00:00
5435,125,240,6,2023-08-15 10:00:00
5436,51,142,17,2023-08-15 11:00:00
5437,22,88,7,2023-08-15 12:00:00
5438,107,394,15,2023-08-15 13:00:00
5439,115,465,2,2023-08-15 14:00:00
5440,12,400,4,2023-08-15 15:00:00
5441,153,462,14,2023-08-15 16:00:00
5442,94,47,9,2023-08-15 17:00:00
5443,196,490,1,2023-08-15 18:00:00
5444,157,28,8,2023-08-15 19:00:00
5445,31,65,14,2023-08-15 20:00:00
5446,105,113,16,2023-08-15 21:00:00
5447,181,344,12,2023-08-15 22:00:00
5448,69,195,7,2023-08-15 23:00:00
5449,45,66,12,2023-08-16 00:00:00
5450,117,206,18,2023-08-16 01:00:00
5451,102,79,10,2023-08-16 02:00:00
5452,146,103,15,2023-08-16 03:00:00
5453,24,482,12,2023-08-16 04:00:00
5454,90,392,2,2023-08-16 05:00:00
5455,1,66,17,2023-08-16 06:00:00
5456,198,219,1,2023-08-16 07:00:00
5457,198,271,6,2023-08-16 08:00:00
5458,97,279,5,2023-08-16 09:00:00
5459,190,243,3,2023-08-16 10:00:00
5460,101,380,15,2023-08-16 11:00:00
5461,136,317,4,2023-08-16 12:00:00
5462,66,275,17,2023-08-16 13:00:00
5463,109,458,16,2023-08-16 14:00:00
5464,187,271,6,2023-08-16 15:00:00
5465,132,74,1,2023-08-16 16:00:00
5466,106,333,1,2023-08-16 17:00:00
5467,131,441,4,2023-08-16 18:00:00
5468,182,301,4,2023-08-16 19:00:00
5469,176,291,18,2023-08-16 20:00:00
5470,48,211,6,2023-08-16 21:00:00
5471,146,467,6,2023-08-16 22:00:00
5472,164,118,4,2023-08-16 23:00:00
5473,174,478,12,2023-08-17 00:00:00
5474,120,93,18,2023-08-17 01:00:00
5475,86,44,17,2023-08-17 02:00:00
5476,13,101,15,2023-08-17 03:00:00
5477,87,355,18,2023-08-17 04:00:00
5478,193,124,11,2023-08-17 05:00:00
5479,139,81,1,2023-08-17 06:00:00
5480,16,71,16,2023-08-17 07:00:00
5481,54,232,14,2023-08-17 08:00:00
5482,84,80,13,2023-08-17 09:00:00
5483,50,400,4,2023-08-17 10:00:00
5484,140,358,10,2023-08-17 11:00:00
5485,80,248,10,2023-08-17 12:00:00
5486,92,31,13,2023-08-17 13:00:00
5487,157,141,8,2023-08-17 14:00:00
5488,174,248,6,2023-08-17 15:00:00
5489,198,80,9,2023-08-17 16:00:00
5490,59,202,7,2023-08-17 17:00:00
5491,185,101,9,2023-08-17 18:00:00
5492,132,135,10,2023-08-17 19:00:00
5493,62,92,11,2023-08-17 20:00:00
5494,197,305,5,2023-08-17 21:00:00
5495,37,80,2,2023-08-17 22:00:00
5496,100,440,16,2023-08-17 23:00:00
5497,69,56,15,2023-08-18 00:00:00
5498,191,116,13,2023-08-18 01:00:00
5499,146,204,7,2023-08-18 02:00:00
5500,70,230,10,2023-08-18 03:00:00
5501,54,121,4,2023-08-18 04:00:00
5502,107,105,15,2023-08-18 05:00:00
5503,142,474,13,2023-08-18 06:00:00
5504,166,257,3,2023-08-18 07:00:00
5505,6,116,1,2023-08-18 08:00:00
5506,154,419,15,2023-08-18 09:00:00
5507,112,327,18,2023-08-18 10:00:00
5508,108,201,12,2023-08-18 11:00:00
5509,59,111,8,2023-08-18 12:00:00
5510,88,432,6,2023-08-18 13:00:00
5511,78,139,4,2023-08-18 14:00:00
5512,191,367,11,2023-08-18 15:00:00
5513,140,442,6,2023-08-18 16:00:00
5514,53,106,19,2023-08-18 17:00:00
5515,99,164,15,2023-08-18 18:00:00
5516,21,433,19,2023-08-18 19:00:00
5517,59,62,10,2023-08-18 20:00:00
5518,26,201,1,2023-08-18 21:00:00
5519,79,156,18,2023-08-18 22:00:00
5520,8,411,7,2023-08-18 23:00:00
5521,73,341,13,2023-08-19 00:00:00
5522,200,343,15,2023-08-19 01:00:00
5523,155,291,12,2023-08-19 02:00:00
5524,109,344,8,2023-08-19 03:00:00
5525,43,74,13,2023-08-19 04:00:00
5526,11,473,11,2023-08-19 05:00:00
5527,75,483,12,2023-08-19 06:00:00
5528,84,7,11,2023-08-19 07:00:00
5529,123,471,12,2023-08-19 08:00:00
5530,118,117,6,2023-08-19 09:00:00
5531,65,212,5,2023-08-19 10:00:00
5532,187,296,4,2023-08-19 11:00:00
5533,145,310,7,2023-08-19 12:00:00
5534,68,442,13,2023-08-19 13:00:00
5535,31,148,16,2023-08-19 14:00:00
5536,80,413,8,2023-08-19 15:00:00
5537,183,459,19,2023-08-19 16:00:00
5538,88,202,11,2023-08-19 17:00:00
5539,1,71,4,2023-08-19 18:00:00
5540,83,162,16,2023-08-19 19:00:00
5541,168,500,4,2023-08-19 20:00:00
5542,124,429,15,2023-08-19 21:00:00
5543,124,368,4,2023-08-19 22:00:00
5544,127,280,10,2023-08-19 23:00:00
5545,151,400,16,2023-08-20 00:00:00
